0-2pi                          sin(x+2)                       (10-x**3)/(10+2*(x**3))        cos(x+y*z)                    0.006277                       0.9066673768541711             0.999999925804491              0.6114185491539511            
0.012554                       0.9040016036443455             0.9999994064361326             0.6085573506481693            
0.018831                       0.901300212229268              0.9999979967238304             0.6057171954100975            
0.025108                       0.8985633090453804             0.9999952515022142             0.6028985851641673            
0.031384999999999996           0.8957910019283087             0.9999907256182458             0.6001020143058358            
0.037661999999999994           0.8929834001086163             0.9999839739404645             0.5973279696603541            
0.04393899999999999            0.8901406142074981             0.999974551370879              0.5945769302428586            
0.05021599999999999            0.8872627562324233             0.9999620128594964             0.5918493670198995            
0.05649299999999999            0.8843499395727216             0.9999459134214924             0.5891457426725208            
0.06276999999999999            0.8814022789951164             0.9999258081570214             0.5864665113610026            
0.069047                       0.8784198906392016             0.9999012522736601             0.5838121184913887            
0.075324                       0.8754028920128668             0.9998718011114894             0.5811830004839063            
0.081601                       0.8723514019876673             0.9998370101708035             0.5785795845434001            
0.08787800000000001            0.8692655407941394             0.999796435142449              0.5760022884318976            
0.09415500000000002            0.8661454300170648             0.9997496319407875             0.5734515202434192            
0.10043200000000002            0.862991192590679              0.9996961567392747             0.5709276781811562            
0.10670900000000003            0.859802952793828              0.999635566008652              0.5684311503371356            
0.11298600000000003            0.8565808362450713             0.999567416557745              0.5659623144744862            
0.11926300000000004            0.8533249698977335             0.9994912655768563             0.5635215378124311            
0.12554000000000004            0.8500354820349008             0.9994066706837494             0.5611091768141274            
0.13181700000000005            0.8467125022643672             0.9993131899722092             0.5587255769774708            
0.13809400000000005            0.8433561615135283             0.9992103820631697             0.5563710726289912            
0.14437100000000005            0.8399665920242226             0.999097806158397              0.5540459867209565            
0.15064800000000006            0.8365439273475203             0.9989750220967131             0.5517506306318147            
0.15692500000000006            0.8330883023384617             0.9988415904127447             0.5494853039700909            
0.16320200000000007            0.8295998531507447             0.9986970723981817             0.5472502943818658            
0.16947900000000007            0.826078717231359              0.9985410301655282             0.5450458773619609            
0.17575600000000008            0.8225250333151708             0.9983730267143229             0.5428723160689539            
0.18203300000000008            0.8189389414194579             0.9981926259998138             0.5407298611441469            
0.1883100000000001             0.8153205828383909             0.9979993930040575             0.538618750534619             
0.1945870000000001             0.8116701001374675             0.9977928938094244             0.5365392093204809            
